cell_id,lon,lat
64,-2.179182614899526,36.773703184347326
65,-2.168168393133244,36.775138529461174
66,-2.1571537852221,36.77657258584564
67,-2.1461387914763375,36.778005353429116
68,-2.13512341220635,36.779436832140014
69,-2.124107647722619,36.78086702190686
70,-2.1130914983357463,36.78229592265823
71,-2.1020749643564525,36.7837235343227
72,-2.0910580460955703,36.78514985682896
73,-2.8079837332735567,36.69870889265657
74,-2.7969906950962815,36.70021779809947
75,-2.7859972530519705,36.70172541880856
76,-2.775003407444404,36.703231754709044
77,-2.7640091585774833,36.70473680572625
78,-2.7530145067552114,36.70624057178555
79,-2.742019452281736,36.707743052812326
80,-2.7310239954612934,36.70924424873208
81,-2.720028136598267,36.7107441594703
82,-2.709031875997147,36.7122427849526
83,-2.69803521396253,36.71374012510457
84,-2.687038150799156,36.71523617985192
85,-2.676040686811858,36.716730949120375
86,-2.6650428223055918,36.718224432835704
87,-2.6540445575854585,36.719716630923784
88,-2.6430458929566387,36.7212075433105
89,-2.6320468287244503,36.722697169921794
90,-2.2468302114352783,36.77402349143801
91,-2.235816965810095,36.775466781274474
92,-2.224803331960386,36.77690878263384
93,-2.213789310195884,36.778349495444104
94,-2.202774900826448,36.77978891963337
95,-2.1917601041620403,36.781227055129754
96,-2.1807449205127463,36.78266390186143
97,-2.1697293501887622,36.78409945975664
98,-2.1587133935004017,36.78553372874368
99,-2.147697050758087,36.78696670875088
100,-2.1366803222723614,36.78839839970669
101,-2.125663208353882,36.789828801539535
102,-2.114645709313415,36.791257914177926
103,-2.1036278254618415,36.79268573755044
104,-2.092609557110171,36.79411227158572
105,-2.081590904569498,36.795537516212406
106,-2.070571868151065,36.796961471359275
107,-2.8426038336332384,36.703121939908975
108,-2.8316106733292803,36.704634922617075
109,-2.820617108018263,36.706146620639686
110,-2.8096231380037726,36.70765703390184
111,-2.7986287635894955,36.70916616232862
112,-2.7876339850792626,36.71067400584523
113,-2.7766388027770095,36.71218056437684
114,-2.7656432169867857,36.713685837848736
115,-2.7546472280127783,36.71518982618621
116,-2.7436508361592735,36.71669252931468
117,-2.732654041730684,36.7181939471595
118,-2.721656845031548,36.71969407964619
119,-2.7106592463665073,36.721192926700276
120,-2.6996612460403338,36.72269048824735
121,-2.6886628443579146,36.72418676421302
122,-2.677664041624253,36.725681754523
123,-2.6666648381444706,36.72717545910305
124,-2.6556652342238163,36.72866787787892
125,-2.644665230167636,36.73015901077651
126,-2.6336648262814135,36.73164885772171
127,-2.6226640228707487,36.73313741864049
128,-2.2484011795553447,36.782982779090304
129,-2.2373865862240048,36.78442628286051
130,-2.2263716044474946,36.78586849797501
131,-2.215356234535714,36.787309424361816
132,-2.2043404767986883,36.78874906194891
133,-2.1933243315465414,36.79018741066443
134,-2.1823077990895263,36.791624470436496
135,-2.171290879738002,36.79306024119331
136,-2.1602735738024506,36.794494722863085
137,-2.149255881593458,36.79592791537417
138,-2.1382378034217346,36.79735981865491
139,-2.127219339598103,36.79879043263374
140,-2.1162004904334912,36.80021975723909
141,-2.1051812562389545,36.801647792399514
142,-2.0941616373256506,36.803074538043596
143,-2.0831416340048627,36.80449999409997
144,-2.072121246587981,36.80592416049731
145,-2.061100475386512,36.8073470371644
146,-2.855241937647024,36.7105547662213
147,-2.844247846872774,36.712069257312784
148,-2.833253350558287,36.71358246361753
149,-2.822258449007185,36.71509438506049
150,-2.81126314252321,36.716605021566686
151,-2.800267431410223,36.718114373061134
152,-2.7892713159722007,36.71962243946899
153,-2.778274796513244,36.72112922071539
154,-2.7672778733375645,36.722634716725565
155,-2.7562805467495055,36.72413892742479
156,-2.7452828170535186,36.72564185273838
157,-2.7342846845541757,36.72714349259171
158,-2.723286149556169,36.728643846910224
159,-2.7122872123643136,36.730142915619396
160,-2.701287873283529,36.73164069864478
161,-2.6902881326188726,36.73313719591196
162,-2.679287990675504,36.734632407346595
163,-2.6682874477587064,36.73612633287436
164,-2.6572865041738916,36.737618972421046
165,-2.6462851602265705,36.73911032591243
166,-2.635283416222378,36.740600393274406
167,-2.6242812724670856,36.742089174432856
168,-2.613278729266551,36.74357666931378
169,-2.260988276260391,36.79049691081021
170,-2.249972723729625,36.791941917357
171,-2.2389567822229526,36.79338563514159
172,-2.227940452050322,36.794828064091824
173,-2.2169237335217997,36.79626920413566
174,-2.2059066269475727,36.7977090552011
175,-2.1948891326379405,36.79914761721615
176,-2.183871250903308,36.80058489010894
177,-2.1728529820542097,36.8020208738076
178,-2.161834326401289,36.803455568240345
179,-2.150815284255294,36.80488897333546
180,-2.1397958559271055,36.80632108902122
181,-2.1287760417277077,36.807751915226035
182,-2.117755841968199,36.80918145187832
183,-2.1067352569597966,36.81060969890656
184,-2.0957142870138306,36.81203665623929
185,-2.084692932441741,36.813462323805105
186,-2.0736711935550907,36.81488670153266
187,-2.0626490706655507,36.81630978935065
188,-2.051626564084899,36.81773158718786
189,-2.8678829095304392,36.7179857061337
190,-2.8568878885878153,36.71950170597001
191,-2.8458924615714296,36.721016420918446
192,-2.834896628784943,36.722529850903854
193,-2.823900390532139,36.72404199585112
194,-2.8129037471169256,36.725552855685216
195,-2.801906698843309,36.727062430331166
196,-2.790909246015435,36.728570719714035
197,-2.7799113889375704,36.73007772375891
198,-2.768913127914074,36.73158344239101
199,-2.75791446324946,36.733087875535546
200,-2.746915395248335,36.73459102311778
201,-2.7359159242154343,36.73609288506307
202,-2.7249160504556063,36.73759346129681
203,-2.7139157742738327,36.73909275174441
204,-2.702915095975194,36.740590756331386
205,-2.691914015864902,36.74208747498328
206,-2.680912534248286,36.7435829076257
207,-2.669910651430785,36.74507705418431
208,-2.658908367717969,36.74656991458482
209,-2.6479056834155177,36.748061488752974
210,-2.6369025988292267,36.74955177661461
211,-2.62589911426502,36.75104077809561
212,-2.6148952300289303,36.752528493121865
213,-2.6038909464271085,36.754014921619394
214,-2.273578256634731,36.79800917576453
215,-2.2625617451873548,36.7994556854537
216,-2.251544844232971,36.80090090627422
217,-2.2405275540815857,36.80234483815386
218,-2.229509875043313,36.80378748102047
219,-2.2184918074283817,36.805228834801916
220,-2.207473351547147,36.806668899426164
221,-2.1964545077100723,36.80810767482119
222,-2.1854352762277283,36.80954516091506
223,-2.174415657410808,36.8109813576359
224,-2.16339565157013,36.812416264911874
225,-2.152375259016608,36.81384988267117
226,-2.1413544800612843,36.81528221084209
227,-2.1303333150153105,36.81671324935295
228,-2.1193117641899475,36.81814299813217
229,-2.1082898278965807,36.81957145710815
230,-2.097267506446706,36.82099862620941
231,-2.086244800151928,36.822424505364495
232,-2.0752217093239835,36.823849094502
233,-2.0641982342746963,36.825272393550605
234,-2.053174375316025,36.82669440243902
235,-2.0421501327600384,36.828115121096026
236,-2.880526749959623,36.725414758974146
237,-2.869530799151163,36.72693226791678
238,-2.8585344417350633,36.728448491870466
239,-2.847537678015036,36.729963430759945
240,-2.8365405082948856,36.73147708451003
241,-2.8255429328785735,36.7329894530456
242,-2.8145449520701553,36.73450053629153
243,-2.8035465661738024,36.736010334172846
244,-2.792547775493823,36.7375188466145
245,-2.7815485803346354,36.73902607354162
246,-2.7705489810007715,36.74053201487932
247,-2.759548977796894,36.74203667055277
248,-2.7485485710277806,36.74354004048723
249,-2.737547760998316,36.74504212460798
250,-2.726546548013524,36.74654292284034
251,-2.7155449323785334,36.74804243510976
252,-2.704542914398594,36.749540661341626
253,-2.693540494379075,36.75103760146151
254,-2.6825376726254677,36.75253325539491
255,-2.6715344494433753,36.75402762306747
256,-2.660530825138524,36.75552070440488
257,-2.6495268000167584,36.7570124993328
258,-2.6385223743840314,36.75850300777706
259,-2.627517548546439,36.75999222966347
260,-2.6165123228101637,36.7614801649179
261,-2.6055066974815233,36.762966813466306
262,-2.275153651306886,36.80696758648064
263,-2.2641357911878597,36.80841431070301
264,-2.2531175413404223,36.80985974587804
265,-2.2420989020747406,36.811303891933484
266,-2.2310798737010993,36.81274674879709
267,-2.2200604565298923,36.814188316396745
268,-2.2090406508716356,36.815628594660346
269,-2.1980204570369564,36.81706758351583
270,-2.1869998753366,36.81850528289122
271,-2.17597890608142,36.81994169271459
272,-2.1649575495823963,36.821376812914046
273,-2.153935806150612,36.82281064341779
274,-2.142913676097277,36.82424318415403
275,-2.131891159733705,36.825674435051056
276,-2.12086825737132,36.82710439603723
277,-2.1098449693216863,36.82853306704094
278,-2.0988212958964567,36.82996044799063
279,-2.087797237407407,36.83138653881482
280,-2.0767727941664282,36.83281133944208
281,-2.0657479664855223,36.834234849801014
282,-2.0547227546768103,36.8356570698203
283,-2.0436971590525284,36.837077999428686
284,-2.0326711799250177,36.83849763855494
285,-2.8931734596103147,36.732841924070264
286,-2.882176579239151,36.734360942480755
287,-2.871179291726137,36.735878675801274
288,-2.860181597374999,36.73739512395654
289,-2.849183496489613,36.7389102868712
290,-2.838184989373947,36.740424164470085
291,-2.827186076332114,36.74193675667795
292,-2.8161867576683326,36.74344806341969
293,-2.805187033686936,36.744958084620244
294,-2.794186904692396,36.74646682020457
295,-2.783186370989282,36.74797427009769
296,-2.772185432882298,36.74948043422471
297,-2.761184090676259,36.750985312510736
298,-2.7501823446761016,36.75248890488101
299,-2.739180195186883,36.75399121126073
300,-2.7281776425137756,36.755492231575225
301,-2.7171746869620725,36.756991965749855
302,-2.706171328837187,36.75849041370998
303,-2.695167568444651,36.759987575381125
304,-2.6841634060901125,36.76148345068875
305,-2.6731588420793373,36.76297803955845
306,-2.662153876718216,36.764471341915836
307,-2.651148510312748,36.7659633576866
308,-2.640142743169062,36.76745408679647
309,-2.6291365755933995,36.7689435291712
310,-2.618130007892114,36.77043168473668
311,-2.6071230403716816,36.771918553418764
312,-2.5961156733387067,36.77340413514342
313,-2.2877484427975086,36.81447761976754
314,-2.276729623797511,36.81592584775772
315,-2.2657104145373346,36.817372786594184
316,-2.2546908153272014,36.81881843620456
317,-2.2436708264774428,36.820262796516545
318,-2.232650448298503,36.82170586745788
319,-2.2216296811009437,36.823147648956386
320,-2.2106085251954437,36.82458814093991
321,-2.1995869808928084,36.82602734333636
322,-2.188565048503927,36.827465256073715
323,-2.1775427283398376,36.82890187907999
324,-2.1665200207116775,36.8303372122833
325,-2.1554969259306977,36.83177125561171
326,-2.1444734443082667,36.83320400899347
327,-2.133449576155876,36.8346354723568
328,-2.1224253217851112,36.83606564563003
329,-2.1114006815076998,36.83749452874145
330,-2.1003756556354585,36.83892212161954
331,-2.089350244480333,36.84034842419275
332,-2.078324448354385,36.841773436389566
333,-2.0672982675697806,36.843197158138594
334,-2.0562717024388006,36.84461958936848
335,-2.0452447532738556,36.846040730007886
336,-2.0342174203874546,36.84746057998555
337,-2.0231897040922187,36.84887913923032
338,-2.9058230391577755,36.740267200749386
339,-2.8948252295276764,36.74178772898926
340,-2.8838270122211442,36.7433069720383
341,-2.872828387541967,36.74482492982105
342,-2.861829355794037,36.74634160226212
343,-2.8508299172813856,36.74785698928618
344,-2.8398300723081458,36.74937109081794
345,-2.8288298211785867,36.75088390678219
346,-2.8178291641970894,36.752395437103736
347,-2.8068281016681453,36.75390568170747
348,-2.79582663389639,36.75541464051831
349,-2.784824761186552,36.756922313461274
350,-2.773822483843491,36.758428700461366
351,-2.7628198021721904,36.7599338014437
352,-2.751816716477745,36.7614376163334
353,-2.7408132270653667,36.762940145055694
354,-2.7298093342404,36.764441387535825
355,-2.7188050383082967,36.76594134369911
356,-2.7078003395746224,36.7674400134709
357,-2.6967952383450786,36.76893739677662
358,-2.6857897349254696,36.77043349354175
359,-2.6747838296217257,36.77192830369178
360,-2.6637775227399025,36.77342182715232
361,-2.6527708145861553,36.77491406384899
362,-2.6417637054667704,36.776405013707496
363,-2.6307561956881638,36.77789467665354
364,-2.6197482855568404,36.77938305261295
365,-2.6087399753794474,36.78087014151157
366,-2.597731265462741,36.7823559432753
367,-2.5867221561136025,36.783840457830074
368,-2.300346120368089,36.82198578464379
369,-2.289326342771407,36.82343551676779
370,-2.278306174382423,36.82488395963174
371,-2.2672856155113994,36.82633111316323
372,-2.256264666468729,36.827776977289815
373,-2.2452433275648978,36.829221551939156
374,-2.234221599110527,36.83066483703897
375,-2.223199481416339,36.832106832516985
376,-2.212176974793179,36.83354753830106
377,-2.2011540795520133,36.834986954319035
378,-2.190130796003903,36.83642508049884
379,-2.1791071244600495,36.83786191676847
380,-2.1680830652317544,36.839297463055956
381,-2.1570586186304355,36.84073171928938
382,-2.146033784967631,36.84216468539691
383,-2.135008564554991,36.84359636130671
384,-2.1239829577042717,36.845026746947084
385,-2.1129569647273665,36.84645584224631
386,-2.101930585936262,36.847883647132775
387,-2.0909038216430615,36.8493101615349
388,-2.079876672159997,36.85073538538117
389,-2.0688491377994054,36.8521593186001
390,-2.0578212188737344,36.853581961120284
391,-2.0467929156955544,36.855003312870394
392,-2.0357642285775435,36.85642337377911
393,-2.0247351578324944,36.857842143775194
394,-2.013705703773324,36.859259622787455
395,-2.002675866713047,36.860675810744766
396,-2.918475489276848,36.74769058833853
397,-2.9074767506921835,36.7492126267694
398,-2.896477603896159,36.75073337990861
399,-2.885478049192605,36.75225284768059
400,-2.8744780868854574,36.7537710300099
401,-2.8634777172787844,36.75528792682106
402,-2.852476940676762,36.75680353803872
403,-2.8414757573836944,36.758317863587564
404,-2.8304741677040037,36.75983090339229
405,-2.8194721719422393,36.761342657377696
406,-2.8084697704030503,36.76285312546858
407,-2.7974669633912264,36.76436230758988
408,-2.786463751211665,36.76587020366652
409,-2.7754601341693808,36.767376813623486
410,-2.7644561125695217,36.76888213738584
411,-2.7534516867173426,36.77038617487866
412,-2.742446856918215,36.77188892602714
413,-2.7314416234776444,36.77339039075646
414,-2.72043598670124,36.774890568991914
415,-2.709429946894739,36.77638946065879
416,-2.6984235043640004,36.77788706568248
417,-2.687416659414983,36.77938338398839
418,-2.67640941235379,36.78087841550202
419,-2.6654017634866247,36.782372160148896
420,-2.6543937131198176,36.78386461785461
421,-2.6433852615598097,36.7853557885448
422,-2.6323764091131756,36.78684567214516
423,-2.6213671560865914,36.78833426858145
424,-2.6103575027868637,36.78982157777948
425,-2.599347449520908,36.79130759966508
426,-2.5883369965957677,36.79279233416419
427,-2.57732614431859,36.79427578120277
428,-2.3129466847270987,36.829492080438484
429,-2.3019259488186203,36.83094331706232
430,-2.2909048215853565,36.832393264319926
431,-2.279883303337626,36.83384192213869
432,-2.268861394385853,36.835289290446156
433,-2.2578390950405933,36.836735369169844
434,-2.246816405612502,36.83818015823739
435,-2.235793326412363,36.839623657576446
436,-2.2247698577510646,36.841065867114715
437,-2.213745999939618,36.84250678677998
438,-2.202721753289155,36.84394641650007
439,-2.191697118110904,36.845384756202854
440,-2.180672094716226,36.84682180581631
441,-2.169646683416597,36.848257565268376
442,-2.1586208845235944,36.849692034487155
443,-2.147594698348924,36.851125213400714
444,-2.136568125204402,36.85255710193722
445,-2.1255411654019536,36.8539877000249
446,-2.1145138192536352,36.85541700759202
447,-2.1034860870716003,36.856845024566894
448,-2.0924579691681173,36.85827175087791
449,-2.0814294658555954,36.85969718645351
450,-2.070400577446522,36.86112133122219
451,-2.05937130425352,36.862544185112476
452,-2.0483416465893307,36.863965748053005
453,-2.03731160476679,36.86538601997239
454,-2.026281179098866,36.86680500079939
455,-2.0152503698986317,36.86822269046276
456,-2.0042191774792797,36.86963908889131
457,-2.986123004987031,36.747475063011954
458,-2.975125386039639,36.74900503782103
459,-2.964127356828116,36.75053372761668
460,-2.9531289176557167,36.75206113232303
461,-2.942130068825826,36.75358725186418
462,-2.931130810641942,36.75511208616438
463,-2.9201311434076875,36.756635635147866
464,-2.909131067426809,36.75815789873895
465,-2.89813058300316,36.75967887686198
466,-2.887129690440724,36.76119856944138
467,-2.8761283900436085,36.76271697640163
468,-2.8651266821160366,36.76423409766723
469,-2.854124566962351,36.76574993316276
470,-2.843122044887,36.76726448281286
471,-2.8321191161945856,36.76877774654219
472,-2.8211157811898024,36.77028972427552
473,-2.810112040177466,36.77180041593762
474,-2.7991078934625273,36.77330982145333
475,-2.7881033413500433,36.774817940747546
476,-2.7770983841451917,36.77632477374522
477,-2.7660930221532767,36.77783032037137
478,-2.755087255679717,36.779334580551044
479,-2.744081085030047,36.78083755420936
480,-2.7330745105099323,36.78233924127148
481,-2.7220675324251413,36.78383964166262
482,-2.7110601510815755,36.78533875530805
483,-2.7000523667852483,36.786836582133105
484,-2.6890441798422904,36.78833312206317
485,-2.6780355905589563,36.78982837502368
486,-2.6670265992416238,36.79132234094013
487,-2.656017206196772,36.792815019738036
488,-2.645007411731014,36.79430641134304
489,-2.6339972161510814,36.79579651568076
490,-2.622986619763812,36.79728533267691
491,-2.6119756228761752,36.798772862257266
492,-2.6009642257952517,36.8002591043476
493,-2.5899524288282407,36.801744058873844
494,-2.578940232282461,36.803227725761886
495,-2.567927636465352,36.80471010493769
496,-2.3475923476383733,36.83408715537452
497,-2.3365714383494782,36.83554247559091
498,-2.325550136582583,36.836996506480375
499,-2.3145284426478105,36.838449247970146
500,-2.3035063568554115,36.839900699987524
501,-2.292483879515755,36.84135086245984
502,-2.281461010939312,36.84279973531449
503,-2.270437751436686,36.844247318478935
504,-2.259414101318585,36.84569361188069
505,-2.2483900608958396,36.84713861544731
506,-2.23736563047939,36.84858232910642
507,-2.2263408103802966,36.850024752785686
508,-2.2153156009097366,36.85146588641285
509,-2.204290002378998,36.85290572991568
510,-2.1932640150994875,36.854344283222034
511,-2.182237639382728,36.8557815462598
512,-2.171210875540355,36.857217518956915
513,-2.160183723884121,36.858652201241405
514,-2.1491561847258915,36.860085593041326
515,-2.1381282583776486,36.86151769428479
516,-2.1270999451514925,36.86294850489996
517,-2.116071245359634,36.8643780248151
518,-2.105042159314402,36.86580625395846
519,-2.0940126873282296,36.86723319225837
520,-2.0829828297136883,36.86865883964325
521,-2.071952586783439,36.87008319604154
522,-2.060921958850268,36.871506261381754
523,-2.049890946227077,36.87292803559244
524,-2.038859549226883,36.87434851860221
525,-2.0278277681628083,36.87576771033975
526,-2.016795603348108,36.87718561073378
527,-2.005763055096125,36.87860221971309
528,-3.042775896345889,36.748748319808705
529,-3.0317789979635683,36.75028494572707
530,-3.020781687569311,36.751820286836384
531,-3.0097839654659384,36.75335434306046
532,-2.998785831956375,36.75488711432313
533,-2.9877872873436817,36.75641860054828
534,-2.976788331931047,36.75794880165984
535,-2.9657889660217553,36.75947771758184
536,-2.9547891899192305,36.761005348238314
537,-2.943789003927018,36.762531693553335
538,-2.932788408348773,36.7640567534511
539,-2.9217874034882727,36.765580527855796
540,-2.910785989649426,36.76710301669169
541,-2.8997841671362568,36.7686242198831
542,-2.8887819362528955,36.77014413735441
543,-2.87777929730362,36.77166276903001
544,-2.866776250592797,36.773180114834396
545,-2.8557727964249437,36.77469617469212
546,-2.844768935104669,36.77621094852772
547,-2.833764666936729,36.77772443626587
548,-2.82275999222598,36.779236637831254
549,-2.8117549112774007,36.7807475531486
550,-2.800749424396102,36.782257182142715
551,-2.789743531887303,36.78376552473845
552,-2.778737234056335,36.785272580860735
553,-2.767730531208674,36.786778350434496
554,-2.7567234236498934,36.78828283338476
555,-2.7457159116856875,36.7897860296366
556,-2.7347079956218856,36.791287939115136
557,-2.7236996757644203,36.792788561745546
558,-2.7126909524193485,36.79428789745305
559,-2.701681825892851,36.795785946162944
560,-2.6906722964912175,36.79728270780055
561,-2.6796623645208655,36.79877818229127
562,-2.6686520302883268,36.800272369560545
563,-2.6576412941002565,36.80176526953387
564,-2.646630156263419,36.803256882136814
565,-2.635618617084708,36.80474720729497
566,-2.6246066768711325,36.80623624493401
567,-2.61359433592981,36.80772399497965
568,-2.602581594567998,36.80921045735766
569,-2.5915684530930547,36.81069563199385
570,-2.580554911812455,36.812179518814126
571,-2.569540971033806,36.8136621177444
572,-2.558526631064821,36.815143428710655
573,-2.536496754787306,36.81810218645539
574,-2.525481219094803,36.819579633086086
575,-2.5144652854440124,36.82105579145729
576,-2.5034489541432423,36.82253066149524
577,-2.4924322255009206,36.82400424312625
578,-2.4814150998255844,36.82547653627668
579,-2.4703975774258913,36.826947540872986
580,-2.459379658610628,36.828417256841604
581,-2.4483613436886826,36.82988568410909
582,-2.437342632969063,36.83135282260202
583,-2.426323526760902,36.83281867224707
584,-2.41530402537345,36.8342832329709
585,-2.4042841291160575,36.83574650470027
586,-2.3932638382982176,36.83720848736199
587,-2.3822431532295174,36.838669180882924
588,-2.3712220742196743,36.84012858518998
589,-2.3602006015785184,36.841586700210144
590,-2.349178735615996,36.84304352587042
591,-2.3381564766421685,36.84449906209791
592,-2.3271338249672233,36.84595330881972
593,-2.316110780901446,36.84740626596307
594,-2.305087344755255,36.84885793345522
595,-2.294063516839184,36.850308311223415
596,-2.2830392974638682,36.85175739919506
597,-2.272014686940072,36.85320519729754
598,-2.2609896855786813,36.85465170545832
599,-2.249964293690677,36.856096923604944
600,-2.2389385115871776,36.85754085166497
601,-2.2279123395794,36.85898348956602
602,-2.216885777978691,36.860424837235804
603,-2.205858827096502,36.86186489460206
604,-2.1948314872444064,36.863303661592575
605,-2.1838037587340993,36.864741138135194
606,-2.1727756418773736,36.866177324157846
607,-2.1617471369861487,36.86761221958848
608,-2.1507182443724613,36.86904582435511
609,-2.13968896434846,36.87047813838582
610,-2.1286592972264042,36.87190916160874
611,-2.117629243318681,36.87333889395206
612,-2.106598802937775,36.87476733534399
613,-2.0955679763962993,36.87619448571285
614,-2.0845367640069794,36.877620344987
615,-2.0735051660826476,36.87904491309484
616,-2.062473182936258,36.88046818996481
617,-2.051440814880884,36.881890175525456
618,-2.0404080622297003,36.88331086970533
619,-2.0293749252960027,36.884730272433096
620,-2.0183414043932073,36.8861483836374
621,-2.0073074998348384,36.88756520324699
622,-1.9962732119345248,36.88898073119069
623,-1.985238541006035,36.89039496739732
624,-3.0994324452825763,36.74998703015439
625,-3.088436276907059,36.75153030712008
626,-3.0774396947730964,36.753072299482845
627,-3.066442699183054,36.754613007166164
628,-3.0554452904394114,36.75615243009355
629,-3.044447468844791,36.757690568188615
630,-3.0334492347019175,36.75922742137492
631,-3.0224505883136374,36.76076298957624
632,-3.011451529982938,36.76229727271625
633,-3.0004520600129077,36.76383027071876
634,-2.989452178706757,36.7653619835076
635,-2.978451886367834,36.766892411006694
636,-2.967451183299584,36.76842155313999
637,-2.956450069805594,36.76994940983146
638,-2.945448546189564,36.771475981005196
639,-2.9344466127553135,36.77300126658528
640,-2.923444269806776,36.7745252664959
641,-2.9124415176480225,36.77604798066127
642,-2.9014383565832302,36.77756940900564
643,-2.890434786916703,36.77908955145336
644,-2.8794308089528644,36.7806084079288
645,-2.868426422996253,36.7821259783564
646,-2.857421629351537,36.78364226266063
647,-2.8464164283234963,36.785157260766034
648,-2.8354108202170316,36.7866709725972
649,-2.8244048053371755,36.788183398078786
650,-2.8133983839890613,36.78969453713548
651,-2.8023915564779567,36.79120438969207
652,-2.7913843231092472,36.792712955673316
653,-2.7803766841884268,36.7942202350041
654,-2.7693686400211233,36.795726227609336
655,-2.7583601909130784,36.797230933414
656,-2.7473513371701532,36.79873435234312
657,-2.736342079098324,36.80023648432175
658,-2.7253324170036977,36.80173732927504
659,-2.7143223511924828,36.803236887128165
660,-2.7033118819710285,36.80473515780636
661,-2.6923010096457856,36.80623214123495
662,-2.68128973452333,36.80772783733924
663,-2.670278056910358,36.80922224604466
664,-2.659265977113684,36.81071536727666
665,-2.6482534954402372,36.81220720096073
666,-2.6372406121970764,36.81369774702246
667,-2.626227327691369,36.81518700538744
668,-2.6152136422303958,36.81667497598137
669,-2.6041995561215754,36.81816165872996
670,-2.593185069672429,36.819647053558995
671,-2.5821701831905917,36.821131160394316
672,-2.5711548969838427,36.82261397916181
673,-2.5601392113600503,36.8240955097874
674,-2.5491231266272147,36.82557575219712
675,-2.5381066430934536,36.827054706317
676,-2.5270897610669993,36.82853237207315
677,-2.51607248085621,36.83000874939172
678,-2.50505480276955,36.83148383819895
679,-2.494036727115609,36.83295763842109
680,-2.4830182542030927,36.83443014998449
681,-2.4719993843408226,36.835901372815506
682,-2.460980117837742,36.837371306840566
683,-2.4499604550029086,36.83883995198619
684,-2.438940396145493,36.840307308178886
685,-2.4279199415747947,36.84177337534529
686,-2.4168990916002233,36.84323815341204
687,-2.4058778465312995,36.844701642305836
688,-2.394856206677671,36.84616384195344
689,-2.383834172349102,36.84762475228168
690,-2.37281174385546,36.84908437321743
691,-2.361788921506755,36.850542704687584
692,-2.350765705613087,36.85199974661918
693,-2.3397420964846836,36.85345549893921
694,-2.3287180944319,36.85490996157478
695,-2.3176936997651874,36.856363134453055
696,-2.306668912795128,36.85781501750121
697,-2.295643733832413,36.859265610646524
698,-2.284618163187858,36.860714913816274
699,-2.2735922011723835,36.862162926937884
700,-2.262565848097037,36.863609649938724
701,-2.251539104272972,36.8650550827463
702,-2.240511970011473,36.86649922528815
703,-2.229484445623914,36.86794207749183
704,-2.2184565314218183,36.869383639285005
705,-2.207428227716804,36.87082391059538
706,-2.1963995348205994,36.872262891350694
707,-2.1853704530450653,36.873700581478765
708,-2.1743409827021725,36.87513698090746
709,-2.1633111241040015,36.8765720895647
710,-2.1522808775627524,36.87800590737844
711,-2.1412502433907434,36.879438434276736
712,-2.1302192219004,36.88086967018766
713,-2.1191878134042708,36.88229961503936
714,-2.108156018215017,36.88372826876003
