cell_id,A_E2SFCA,A_per_10k,pop
1869,1.169324572e-05,0.1169324572,0
1870,1.049434025e-05,0.1049434025,0
1871,9.486889625e-06,0.09486889625,0
1872,7.822761252e-06,0.07822761252,0
1873,7.325741936e-06,0.07325741936,0
1874,6.904932685e-06,0.06904932685,0
1875,6.545035892e-06,0.06545035892,0
1876,7.797634614e-06,0.07797634614,0
1877,8.255382039e-06,0.08255382039,0
1878,8.507005169e-06,0.08507005169,0
1879,8.836742406e-06,0.08836742406,0
1880,9.088527348e-06,0.09088527348,0
1881,9.66183057e-06,0.0966183057,42
1882,1.035433703e-05,0.1035433703,102
1883,1.162610174e-05,0.1162610174,0
1884,1.275315954e-05,0.1275315954,0
1885,1.410625745e-05,0.1410625745,0
1886,1.571600036e-05,0.1571600036,0
1887,1.755207801e-05,0.1755207801,0
1888,1.907050964e-05,0.1907050964,0
1889,2.165344068e-05,0.2165344068,0
1890,2.456551358e-05,0.2456551358,0
1891,2.780138597e-05,0.2780138597,0
1892,3.067344211e-05,0.3067344211,0
1893,3.454245727e-05,0.3454245727,0
1894,3.863895488e-05,0.3863895488,225
1895,4.1770749e-05,0.41770749,20
1896,4.686283783e-05,0.4686283783,5
1897,5.144490268e-05,0.5144490268,0
1898,5.591447178e-05,0.5591447178,0
1899,6.016922035e-05,0.6016922035,3
1900,6.410516102e-05,0.6410516102,36
1901,6.762078928e-05,0.6762078928,2
1902,7.062139343e-05,0.7062139343,118
1903,7.302327658e-05,0.7302327658,0
1904,7.475762908e-05,0.7475762908,0
1905,7.577380183e-05,0.7577380183,0
1906,7.604176339e-05,0.7604176339,20
1907,7.555357434e-05,0.7555357434,30
1908,7.432377808e-05,0.7432377808,63
1909,7.238868113e-05,0.7238868113,14
1910,6.980457264e-05,0.6980457264,238
1911,9.129861753e-05,0.9129861753,0
1912,9.593891279e-05,0.9593891279,0
1913,0.0001000140083,1.000140083,2
1914,0.0001034455951,1.034455951,0
1915,0.0001061719724,1.061719724,0
1916,0.0001081506773,1.081506773,11
1917,0.0001093601709,1.093601709,0
1918,0.0001100351917,1.100351917,0
1919,0.0001116150337,1.116150337,0
1920,0.0001109917047,1.109917047,0
1921,0.0001097673808,1.097673808,12
1922,0.0001080145571,1.080145571,12
1923,0.0001059572097,1.059572097,0
1924,0.0001034337182,1.034337182,0
1925,0.0001014496356,1.014496356,0
1926,9.910790942e-05,0.9910790942,0
1927,9.665576407e-05,0.9665576407,0
1928,9.410119657e-05,0.9410119657,0
1929,9.168236546e-05,0.9168236546,0
1930,9.137815286e-05,0.9137815286,0
1931,8.958968076e-05,0.8958968076,0
1932,8.807130608e-05,0.8807130608,0
1933,8.69109702e-05,0.869109702,0
1934,8.599417014e-05,0.8599417014,0
1935,8.536970082e-05,0.8536970082,0
1936,8.502411055e-05,0.8502411055,0
1937,8.493599978e-05,0.8493599978,0
1938,8.483937207e-05,0.8483937207,0
1939,8.523575214e-05,0.8523575214,0
1940,8.577213298e-05,0.8577213298,0
1941,8.640627554e-05,0.8640627554,0
1942,8.709097381e-05,0.8709097381,0
1943,8.777478009e-05,0.8777478009,0
1944,8.840293652e-05,0.8840293652,0
1945,8.891857359e-05,0.8891857359,0
1946,8.926420116e-05,0.8926420116,0
1947,8.883680365e-05,0.8883680365,0
1948,8.83851818e-05,0.883851818,0
1949,8.81209938e-05,0.881209938,0
1950,8.743335537e-05,0.8743335537,0
1951,8.298341169e-05,0.8298341169,0
1952,8.183035922e-05,0.8183035922,0
1953,8.019081012e-05,0.8019081012,0
1954,7.80731345e-05,0.780731345,0
1955,7.549836637e-05,0.7549836637,0
1956,7.249979097e-05,0.7249979097,0
1957,6.89444181e-05,0.689444181,0
1958,6.528103768e-05,0.6528103768,0
1959,6.134602926e-05,0.6134602926,0
1960,5.720728031e-05,0.5720728031,1
1961,5.195462352e-05,0.5195462352,0
1962,4.785075508e-05,0.4785075508,27
1963,4.370228451e-05,0.4370228451,800
1964,3.958094188e-05,0.3958094188,574
1965,3.555091157e-05,0.3555091157,0
1966,3.299408925e-05,0.3299408925,0
1967,2.95447876e-05,0.295447876,0
1968,2.634902534e-05,0.2634902534,0
1969,2.343112645e-05,0.2343112645,1
1970,2.080498907e-05,0.2080498907,20
1971,1.847482114e-05,0.1847482114,0
1972,1.643614789e-05,0.1643614789,0
1973,1.457696493e-05,0.1457696493,0
1974,1.310234813e-05,0.1310234813,0
1975,1.186159299e-05,0.1186159299,0
1976,1.082928743e-05,0.1082928743,0
1977,9.774129702e-06,0.09774129702,0
1978,9.370111458e-06,0.09370111458,0
1979,9.780435876e-06,0.09780435876,0
1980,9.577265793e-06,0.09577265793,0
1981,1.022616548e-05,0.1022616548,0
1982,1.001794156e-05,0.1001794156,0
1983,1.030037482e-05,0.1030037482,0
1984,1.064458072e-05,0.1064458072,0
1985,1.088141702e-05,0.1088141702,0
1986,1.143763576e-05,0.1143763576,4
1987,1.249471919e-05,0.1249471919,0
1988,1.339178054e-05,0.1339178054,0
1989,1.44709812e-05,0.144709812,0
1990,1.576604239e-05,0.1576604239,0
1991,1.730998197e-05,0.1730998197,0
1992,1.907664962e-05,0.1907664962,0
1993,2.121923484e-05,0.2121923484,0
1994,2.36811648e-05,0.236811648,0
1995,2.647208466e-05,0.2647208466,0
1996,2.959003548e-05,0.2959003548,0
1997,3.235721398e-05,0.3235721398,0
1998,3.613798998e-05,0.3613798998,0
1999,4.071567074e-05,0.4071567074,12
2000,4.431895537e-05,0.4431895537,0
2001,4.87690946e-05,0.487690946,3
2002,5.222165982e-05,0.5222165982,0
2003,5.677644749e-05,0.5677644749,0
2004,6.111615741e-05,0.6111615741,0
2005,6.513498952e-05,0.6513498952,0
2006,6.872952425e-05,0.6872952425,2
2007,7.180310351e-05,0.7180310351,0
2008,7.427013099e-05,0.7427013099,0
2009,7.606002607e-05,0.7606002607,0
2010,7.712057683e-05,0.7712057683,0
2011,7.742047007e-05,0.7742047007,0
2012,7.695082719e-05,0.7695082719,14
2013,7.572564086e-05,0.7572564086,64
2014,7.378108247e-05,0.7378108247,1
2015,7.117372826e-05,0.7117372826,2
2016,6.797782541e-05,0.6797782541,0
2017,9.146759507e-05,0.9146759507,0
2018,9.630346723e-05,0.9630346723,3
2019,0.0001005901582,1.005901582,0
2020,0.0001042474613,1.042474613,0
2021,0.0001072117268,1.072117268,0
2022,0.0001094385583,1.094385583,0
2023,0.0001109045418,1.109045418,3
2024,0.0001138307012,1.138307012,0
2025,0.0001142145451,1.142145451,3
2026,0.0001139487411,1.139487411,0
2027,0.0001130907073,1.130907073,0
2028,0.0001117102286,1.117102286,0
2029,0.00011000608,1.1000608,0
2030,0.0001078507906,1.078507906,0
2031,0.000106354038,1.06354038,0
2032,0.0001044391832,1.044391832,0
2033,0.00010238974,1.0238974,0
2034,0.0001022373643,1.022373643,0
2035,0.0001004371115,1.004371115,0
2036,9.881849476e-05,0.9881849476,0
2037,9.74188143e-05,0.974188143,0
2038,9.626251345e-05,0.9626251345,0
2039,9.543090155e-05,0.9543090155,0
2040,9.481058935e-05,0.9481058935,0
2041,9.444599274e-05,0.9444599274,0
2042,9.432215123e-05,0.9432215123,0
2043,9.413292735e-05,0.9413292735,0
2044,9.448913784e-05,0.9448913784,0
2045,9.498621933e-05,0.9498621933,0
2046,9.55885267e-05,0.955885267,0
2047,9.625516719e-05,0.9625516719,0
2048,9.694037831e-05,0.9694037831,0
2049,9.759404499e-05,0.9759404499,0
2050,9.816246204e-05,0.9816246204,0
2051,9.858941985e-05,0.9858941985,0
2052,9.881764956e-05,0.9881764956,0
2053,9.820747731e-05,0.9820747731,0
2054,9.760305103e-05,0.9760305103,0
2055,9.71367245e-05,0.971367245,0
2056,9.62152384e-05,0.962152384,0
2057,9.481920667e-05,0.9481920667,0
2058,9.129808364e-05,0.9129808364,0
2059,8.92033343e-05,0.892033343,8
2060,8.496196928e-05,0.8496196928,0
2061,8.209995841e-05,0.8209995841,0
2062,7.877965058e-05,0.7877965058,0
2063,7.490049446e-05,0.7490049446,0
2064,7.085389027e-05,0.7085389027,0
2065,6.651791241e-05,0.6651791241,2
2066,6.196671405e-05,0.6196671405,2
2067,5.613771015e-05,0.5613771015,2552
2068,5.165544002e-05,0.5165544002,132
2069,4.712829108e-05,0.4712829108,59
2070,4.379881383e-05,0.4379881383,1
2071,3.964979203e-05,0.3964979203,0
2072,3.569813638e-05,0.3569813638,0
2073,3.199391973e-05,0.3199391973,0
2074,2.857508602e-05,0.2857508602,0
2075,2.546744092e-05,0.2546744092,4
2076,2.268510034e-05,0.2268510034,13
2077,2.023132561e-05,0.2023132561,0
2078,1.799072036e-05,0.1799072036,0
2079,1.619065468e-05,0.1619065468,0
2080,1.467151777e-05,0.1467151777,0
2081,1.41951413e-05,0.141951413,0
2082,1.324714123e-05,0.1324714123,0
2083,1.327604341e-05,0.1327604341,0
2084,1.196991365e-05,0.1196991365,0
2085,1.179584179e-05,0.1179584179,0
2086,1.166844738e-05,0.1166844738,0
2087,1.2369759e-05,0.12369759,0
2088,1.25393766e-05,0.125393766,0
2089,1.249589714e-05,0.1249589714,0
2090,1.285711368e-05,0.1285711368,0
2091,1.326983712e-05,0.1326983712,36
2092,1.360749476e-05,0.1360749476,3
2093,1.468162707e-05,0.1468162707,0
2094,1.55245872e-05,0.155245872,0
2095,1.65320673e-05,0.165320673,0
2096,1.774012369e-05,0.1774012369,0
2097,1.918448451e-05,0.1918448451,0
2098,2.084404315e-05,0.2084404315,0
2099,2.2870428e-05,0.22870428,0
2100,2.52129527e-05,0.252129527,0
2101,2.788428509e-05,0.2788428509,0
2102,3.088529311e-05,0.3088529311,0
2103,3.420323651e-05,0.3420323651,0
2104,3.843634456e-05,0.3843634456,0
2105,4.16946983e-05,0.416946983,0
2106,4.592820641e-05,0.4592820641,2
2107,5.027724123e-05,0.5027724123,0
2108,5.395878625e-05,0.5395878625,0
2109,5.729730583e-05,0.5729730583,0
2110,6.169971267e-05,0.6169971267,0
2111,6.578166678e-05,0.6578166678,0
2112,6.94383876e-05,0.694383876,15
2113,7.2571757e-05,0.72571757,0
2114,7.509467459e-05,0.7509467459,0
2115,7.693507345e-05,0.7693507345,0
2116,7.803933842e-05,0.7803933842,0
2117,7.837490067e-05,0.7837490067,0
2118,7.793183349e-05,0.7793183349,53
2119,7.672334013e-05,0.7672334013,4
2120,7.478510018e-05,0.7478510018,0
2121,7.21735198e-05,0.721735198,0
2122,6.89630053e-05,0.689630053,0
2123,9.115633458e-05,0.9115633458,0
2124,9.616147316e-05,0.9616147316,0
2125,0.000100638841,1.00638841,0
2126,0.0001045073509,1.045073509,0
2127,0.0001077022952,1.077022952,41
2128,0.0001119498946,1.119498946,0
2129,0.0001140300561,1.140300561,0
2130,0.0001156585299,1.156585299,4
2131,0.0001164319874,1.164319874,7
2132,0.0001165767171,1.165767171,0
2133,0.0001161471227,1.161471227,0
2134,0.0001152091961,1.152091961,0
2135,0.0001138362564,1.138362564,0
2136,0.0001130542321,1.130542321,0
2137,0.0001116841592,1.116841592,0
2138,0.0001119402764,1.119402764,0
2139,0.0001106777202,1.106777202,0
2140,0.0001092877581,1.092877581,0
2141,0.0001080131011,1.080131011,0
2142,0.0001068970502,1.068970502,0
2143,0.0001059700379,1.059700379,0
2144,0.0001052502475,1.052502475,0
2145,0.0001048104135,1.048104135,0
2146,0.0001045381521,1.045381521,0
2147,0.0001044723749,1.044723749,0
2148,0.0001045962714,1.045962714,0
2149,0.0001046345844,1.046345844,0
2150,0.0001051279499,1.051279499,0
2151,0.0001057144375,1.057144375,0
2152,0.0001063603709,1.063603709,0
2153,0.0001070273654,1.070273654,0
2154,0.0001076724245,1.076724245,3
2155,0.0001082481923,1.082481923,0
2156,0.0001087034907,1.087034907,0
2157,0.0001089842401,1.089842401,0
2158,0.0001090348129,1.090348129,0
2159,0.0001081839648,1.081839648,0
2160,0.0001073675538,1.073675538,0
2161,0.000106636416,1.06636416,0
2162,0.0001054206358,1.054206358,0
2163,0.0001037012789,1.037012789,0
2164,0.0001014686553,1.014686553,1
2165,9.872423144e-05,0.9872423144,4
2166,9.404492947e-05,0.9404492947,429
2167,9.059277281e-05,0.9059277281,458
2168,8.492272726e-05,0.8492272726,13
2169,8.086085642e-05,0.8086085642,44
2170,7.64190816e-05,0.764190816,0
2171,7.167182438e-05,0.7167182438,0
2172,6.669949153e-05,0.6669949153,29
2173,6.158536939e-05,0.6158536939,99
2174,5.541121023e-05,0.5541121023,57
2175,5.169864262e-05,0.5169864262,31
2176,4.709349062e-05,0.4709349062,30
2177,4.264571143e-05,0.4264571143,0
2178,3.842238641e-05,0.3842238641,0
2179,3.447765823e-05,0.3447765823,0
2180,3.085215336e-05,0.3085215336,0
2181,2.757297712e-05,0.2757297712,0
2182,2.465421931e-05,0.2465421931,0
2183,2.209789165e-05,0.2209789165,0
2184,1.980393351e-05,0.1980393351,0
2185,1.87603334e-05,0.187603334,0
2186,1.733089523e-05,0.1733089523,0
2187,1.69690491e-05,0.169690491,0
2188,1.617755179e-05,0.1617755179,0
2189,1.559665936e-05,0.1559665936,0
2190,1.428051732e-05,0.1428051732,0
2191,1.421818189e-05,0.1421818189,0
2192,1.419225983e-05,0.1419225983,0
2193,1.496025275e-05,0.1496025275,0
2194,1.519235146e-05,0.1519235146,0
2195,1.516372398e-05,0.1516372398,0
2196,1.554596383e-05,0.1554596383,0
2197,1.595105744e-05,0.1595105744,0
2198,1.666158231e-05,0.1666158231,0
2199,1.732635027e-05,0.1732635027,0
2200,1.80955927e-05,0.180955927,0
2201,1.900590004e-05,0.1900590004,0
2202,2.009593174e-05,0.2009593174,0
2203,2.140449666e-05,0.2140449666,0
2204,2.291643905e-05,0.2291643905,0
2205,2.478135819e-05,0.2478135819,0
2206,2.69556517e-05,0.269556517,0
2207,2.945566578e-05,0.2945566578,0
2208,3.286308979e-05,0.3286308979,0
2209,3.611995058e-05,0.3611995058,0
2210,3.968418058e-05,0.3968418058,0
2211,4.35144945e-05,0.435144945,3
2212,4.755321649e-05,0.4755321649,0
2213,5.103314077e-05,0.5103314077,0
2214,5.535214127e-05,0.5535214127,0
2215,5.961297966e-05,0.5961297966,0
2216,6.194831448e-05,0.6194831448,0
2217,6.607563051e-05,0.6607563051,0
2218,6.977965004e-05,0.6977965004,3
2219,7.296123383e-05,0.7296123383,16
2220,7.553212943e-05,0.7553212943,0
2221,7.741903114e-05,0.7741903114,16
2222,7.856705065e-05,0.7856705065,38
2223,7.89423694e-05,0.789423694,0
2224,7.853389354e-05,0.7853389354,10
2225,7.735379869e-05,0.7735379869,0
2226,7.543692709e-05,0.7543692709,0
2227,7.283907874e-05,0.7283907874,0
2228,6.963431362e-05,0.6963431362,0
2229,6.591144676e-05,0.6591144676,0
2230,9.036174499e-05,0.9036174499,0
2231,9.550693675e-05,0.9550693675,0
2232,0.0001001509557,1.001509557,0
2233,0.0001042128847,1.042128847,0
2234,0.0001094707473,1.094707473,0
2235,0.0001125772238,1.125772238,0
2236,0.0001150185169,1.150185169,0
2237,0.0001170487478,1.170487478,0
2238,0.0001182536966,1.182536966,0
2239,0.0001188609475,1.188609475,0
2240,0.0001189211441,1.189211441,0
2241,0.000118495392,1.18495392,0
2242,0.0001176509541,1.176509541,0
2243,0.0001193113404,1.193113404,0
2244,0.0001189700259,1.189700259,0
2245,0.0001183293155,1.183293155,0
2246,0.0001175350858,1.175350858,0
2247,0.0001167897698,1.167897698,0
2248,0.0001161399852,1.161399852,0
2249,0.0001156196576,1.156196576,0
2250,0.0001152503329,1.152503329,0
2251,0.0001150421525,1.150421525,0
2252,0.0001150573105,1.150573105,0
2253,0.0001151840723,1.151840723,0
2254,0.0001154547012,1.154547012,0
2255,0.0001155569112,1.155569112,0
2256,0.0001161247152,1.161247152,0
2257,0.0001167520649,1.167520649,0
2258,0.0001174119428,1.174119428,0
2259,0.0001180736456,1.180736456,0
2260,0.0001187025494,1.187025494,0
2261,0.0001192598693,1.192598693,0
2262,0.0001197025863,1.197025863,0
2263,0.0001199837,1.199837,0
2264,0.0001200529255,1.200529255,0
2265,0.0001198579018,1.198579018,0
2266,0.0001187019905,1.187019905,0
2267,0.0001176068562,1.176068562,0
2268,0.0001165420455,1.165420455,0
2269,0.0001149662236,1.149662236,0
2270,0.0001128617115,1.128617115,0
2271,0.0001102201638,1.102201638,0
2272,0.0001070446796,1.070446796,0
2273,0.0001033512666,1.033512666,2073
2274,9.752586913e-05,0.9752586913,639
2275,9.32140138e-05,0.932140138,5
2276,8.67199266e-05,0.867199266,6
2277,8.187750509e-05,0.8187750509,1
2278,7.671555286e-05,0.7671555286,19
2279,7.132059032e-05,0.7132059032,0
2280,6.578221089e-05,0.6578221089,18
2281,6.025194127e-05,0.6025194127,3
2282,5.524645087e-05,0.5524645087,6
2283,5.033668709e-05,0.5033668709,49
2284,4.560806102e-05,0.4560806102,0
2285,4.113297361e-05,0.4113297361,0
2286,3.696950874e-05,0.3696950874,0
2287,3.316079958e-05,0.3316079958,0
2288,2.973502632e-05,0.2973502632,0
2289,2.67059779e-05,0.267059779,0
2290,2.475632925e-05,0.2475632925,0
2291,2.265667987e-05,0.2265667987,0
2292,2.167974587e-05,0.2167974587,0
2293,2.041551995e-05,0.2041551995,0
2294,1.94636274e-05,0.194636274,0
2295,1.878025296e-05,0.1878025296,0
2296,1.831822306e-05,0.1831822306,0
2297,1.785221442e-05,0.1785221442,0
2298,1.71068776e-05,0.171068776,0
2299,1.721212218e-05,0.1721212218,0
2300,1.806512923e-05,0.1806512923,2
2301,1.837793995e-05,0.1837793995,0
2302,1.837744728e-05,0.1837744728,0
2303,1.878644241e-05,0.1878644241,0
2304,1.91830039e-05,0.191830039,0
2305,1.990263227e-05,0.1990263227,0
2306,2.050527273e-05,0.2050527273,0
2307,2.118035837e-05,0.2118035837,0
2308,2.196670261e-05,0.2196670261,0
2309,2.290590058e-05,0.2290590058,0
2310,2.449063806e-05,0.2449063806,0
2311,2.583066596e-05,0.2583066596,0
2312,2.750087374e-05,0.2750087374,0
2313,2.946551753e-05,0.2946551753,0
2314,3.235675931e-05,0.3235675931,0
2315,3.507944496e-05,0.3507944496,0
2316,3.813490228e-05,0.3813490228,0
2317,4.150207809e-05,0.4150207809,0
2318,4.514315564e-05,0.4514315564,84
2319,4.900347247e-05,0.4900347247,0
2320,5.258074863e-05,0.5258074863,0
2321,5.667795937e-05,0.5667795937,0
2322,6.008539919e-05,0.6008539919,0
2323,6.411854584e-05,0.6411854584,0
2324,6.681610613e-05,0.6681610613,0
2325,6.979749584e-05,0.6979749584,3
2326,7.301778232e-05,0.7301778232,0
2327,7.563042974e-05,0.7563042974,0
2328,7.756109376e-05,0.7756109376,24
2329,7.87537071e-05,0.787537071,1
2330,7.917318418e-05,0.7917318418,0
2331,7.880713592e-05,0.7880713592,0
2332,7.766647757e-05,0.7766647757,0
2333,7.578488806e-05,0.7578488806,0
2334,7.321715814e-05,0.7321715814,0
2335,7.003654048e-05,0.7003654048,0
2336,6.633128049e-05,0.6633128049,0
2337,8.908697785e-05,0.8908697785,0
2338,9.434062647e-05,0.9434062647,0
2339,9.912456195e-05,0.9912456195,0
2340,0.0001052378818,1.052378818,0
2341,0.0001092737593,1.092737593,0
2342,0.0001127141383,1.127141383,0
2343,0.0001155359085,1.155359085,0
2344,0.0001179953868,1.179953868,0
2345,0.0001196716509,1.196716509,0
2346,0.00012079135,1.2079135,0
2347,0.0001214006353,1.214006353,0
2348,0.0001215546461,1.215546461,0
2349,0.0001241871266,1.241871266,0
2350,0.0001242374721,1.242374721,0
2351,0.00012453618,1.2453618,0
2352,0.0001247698321,1.247698321,0
2353,0.0001247354933,1.247354933,0
2354,0.0001247381577,1.247381577,0
2355,0.0001248125945,1.248125945,0
2356,0.0001249810896,1.249810896,0
2357,0.0001252542,1.252542,0
2358,0.0001256321517,1.256321517,0
2359,0.0001261066392,1.261066392,0
2360,0.0001267399637,1.267399637,0
2361,0.0001273825922,1.273825922,0
2362,0.0001278151404,1.278151404,0
2363,0.0001285865948,1.285865948,0
2364,0.0001293408478,1.293408478,0
2365,0.000130053458,1.30053458,0
2366,0.0001306977347,1.306977347,0
2367,0.0001312441352,1.312441352,0
2368,0.0001316596306,1.316596306,0
2369,0.0001319072472,1.319072472,0
2370,0.0001319459687,1.319459687,2
2371,0.0001317311481,1.317311481,0
2372,0.0001312155093,1.312155093,0
2373,0.0001298645845,1.298645845,0
2374,0.0001282366011,1.282366011,0
2375,0.0001267637315,1.267637315,0
2376,0.0001247574767,1.247574767,1
2377,0.0001222023556,1.222023556,406
2378,0.0001190921043,1.190921043,187
2379,0.0001154319827,1.154319827,0
2380,0.0001110714074,1.110714074,13
2381,0.0001064147093,1.064147093,33
2382,9.98090297e-05,0.998090297,9
2383,9.459033164e-05,0.9459033164,0
2384,8.899546721e-05,0.8899546721,307
2385,8.155085494e-05,0.8155085494,45
2386,7.573969571e-05,0.7573969571,0
2387,7.097204551e-05,0.7097204551,0
2388,6.657525169e-05,0.6657525169,0
2389,6.004629383e-05,0.6004629383,0
2390,5.490720305e-05,0.5490720305,0
2391,4.996209358e-05,0.4996209358,0
2392,4.52873911e-05,0.452873911,0
2393,4.094419686e-05,0.4094419686,0
2394,3.697763021e-05,0.3697763021,0
2395,3.341683982e-05,0.3341683982,0
2396,3.102675882e-05,0.3102675882,0
2397,2.84727674e-05,0.284727674,0
2398,2.715059805e-05,0.2715059805,0
2399,2.428407165e-05,0.2428407165,0
2400,2.313386526e-05,0.2313386526,0
2401,2.231906686e-05,0.2231906686,0
2402,2.178896867e-05,0.2178896867,0
2403,2.1489139e-05,0.21489139,0
2404,2.118488173e-05,0.2118488173,0
2405,2.052169364e-05,0.2052169364,0
2406,2.079186152e-05,0.2079186152,0
2407,2.1028921e-05,0.21028921,0
2408,2.216754119e-05,0.2216754119,0
2409,2.221171457e-05,0.2221171457,0
2410,2.265513353e-05,0.2265513353,0
2411,2.345784252e-05,0.2345784252,0
2412,2.376997752e-05,0.2376997752,0
2413,2.475955574e-05,0.2475955574,0
2414,2.535842824e-05,0.2535842824,0
2415,2.60297637e-05,0.260297637,0
2416,2.681757474e-05,0.2681757474,2
2417,2.776737096e-05,0.2776737096,0
2418,2.887786996e-05,0.2887786996,0
2419,3.029351732e-05,0.3029351732,0
2420,3.262320054e-05,0.3262320054,0
2421,3.475387625e-05,0.3475387625,0
2422,3.722076233e-05,0.3722076233,0
2423,4.002368793e-05,0.4002368793,0
2424,4.314621146e-05,0.4314621146,0
2425,4.655462191e-05,0.4655462191,0
2426,5.019777e-05,0.5019777,0
2427,5.400781248e-05,0.5400781248,0
2428,5.790190199e-05,0.5790190199,0
2429,6.17847969e-05,0.617847969,0
2430,6.48395561e-05,0.648395561,0
2431,6.807139269e-05,0.6807139269,0
2432,7.036641177e-05,0.7036641177,0
2433,7.279718121e-05,0.7279718121,0
2434,7.544727778e-05,0.7544727778,0
2435,7.742036667e-05,0.7742036667,0
2436,7.865925528e-05,0.7865925528,0
2437,7.912754938e-05,0.7912754938,0
2438,7.881142921e-05,0.7881142921,0
2439,7.772032698e-05,0.7772032698,0
2440,7.588645941e-05,0.7588645941,0
2441,7.336324752e-05,0.7336324752,0
2442,7.022273202e-05,0.7022273202,0
2443,6.655215858e-05,0.6655215858,30
2444,6.244995878e-05,0.6244995878,12
2445,9.267062079e-05,0.9267062079,0
2446,9.944296737e-05,0.9944296737,45
2447,0.0001042640861,1.042640861,0
2448,0.0001085851557,1.085851557,0
2449,0.0001123664031,1.123664031,0
2450,0.0001155856313,1.155856313,0
2451,0.0001184991183,1.184991183,0
2452,0.0001206835878,1.206835878,0
2453,0.0001223624801,1.223624801,0
2454,0.0001254037518,1.254037518,0
2455,0.0001265772153,1.265772153,0
2456,0.0001283185459,1.283185459,0
2457,0.0001291895901,1.291895901,0
2458,0.0001303591324,1.303591324,0
2459,0.0001313266588,1.313266588,0
2460,0.0001322664029,1.322664029,0
2461,0.000133118605,1.33118605,0
2462,0.000134014877,1.34014877,0
2463,0.0001349635679,1.349635679,0
2464,0.0001359620936,1.359620936,0
2465,0.0001369988315,1.369988315,0
2466,0.0001380553623,1.380553623,0
2467,0.0001391802238,1.391802238,0
2468,0.00013994004,1.3994004,0
2469,0.0001410063672,1.410063672,0
2470,0.0001419853785,1.419853785,0
2471,0.0001428556398,1.428556398,0
2472,0.0001435959793,1.435959793,0
2473,0.0001441847672,1.441847672,0
2474,0.0001445989003,1.445989003,0
2475,0.0001448127208,1.448127208,0
2476,0.0001447971086,1.447971086,0
2477,0.0001445189692,1.445189692,0
2478,0.0001439412901,1.439412901,0
2479,0.0001430238713,1.430238713,0
2480,0.0001412720374,1.412720374,0
2481,0.0001391617781,1.391617781,0
2482,0.0001372018697,1.372018697,0
2483,0.0001346910373,1.346910373,3
2484,0.0001316170759,1.316170759,89
2485,0.0001279766437,1.279766437,0
2486,0.0001236085341,1.236085341,10
2487,0.0001189049816,1.189049816,1
2488,0.0001136942851,1.136942851,0
2489,0.0001080264607,1.080264607,0
2490,0.0001004916219,1.004916219,6
2491,9.573647504e-05,0.9573647504,0
2492,8.948959856e-05,0.8948959856,0
2493,8.25677332e-05,0.825677332,0
2494,7.661427299e-05,0.7661427299,0
2495,7.066702561e-05,0.7066702561,0
2496,6.373986319e-05,0.6373986319,0
2497,5.83699311e-05,0.583699311,0
2498,5.321713596e-05,0.5321713596,0
2499,4.836239646e-05,0.4836239646,0
2500,4.387002909e-05,0.4387002909,0
2501,4.054873575e-05,0.4054873575,0
2502,3.695342536e-05,0.3695342536,0
2503,3.467052568e-05,0.3467052568,0
2504,3.227899739e-05,0.3227899739,0
2505,3.035508648e-05,0.3035508648,0
2506,2.886967639e-05,0.2886967639,0
2507,2.778260547e-05,0.2778260547,0
2508,2.704487401e-05,0.2704487401,2
2509,2.660095122e-05,0.2660095122,0
2510,2.515559559e-05,0.2515559559,0
2511,2.506089497e-05,0.2506089497,0
2512,2.530215016e-05,0.2530215016,0
2513,2.499304061e-05,0.2499304061,0
2514,2.540418595e-05,0.2540418595,0
2515,2.66304683e-05,0.266304683,1
2516,2.710416222e-05,0.2710416222,0
2517,2.767984577e-05,0.2767984577,0
2518,2.857980942e-05,0.2857980942,2
2519,2.890001066e-05,0.2890001066,0
2520,2.939018413e-05,0.2939018413,0
2521,2.986529869e-05,0.2986529869,0
2522,3.036821084e-05,0.3036821084,3
2523,3.094642961e-05,0.3094642961,6
2524,3.159294633e-05,0.3159294633,7
2525,3.248563594e-05,0.3248563594,4
2526,3.42429287e-05,0.342429287,0
2527,3.57543981e-05,0.357543981,0
2528,3.757799758e-05,0.3757799758,0
2529,3.97343433e-05,0.397343433,0
2530,4.222921854e-05,0.4222921854,0
2531,4.505171322e-05,0.4505171322,0
2532,4.817309507e-05,0.4817309507,0
2533,5.154653782e-05,0.5154653782,10
2534,5.510778968e-05,0.5510778968,1
2535,5.877681399e-05,0.5877681399,7
2536,6.246037492e-05,0.6246037492,0
2537,6.605547895e-05,0.6605547895,0
2538,6.945352179e-05,0.6945352179,19
2539,7.192019274e-05,0.7192019274,16
2540,7.369471266e-05,0.7369471266,0
2541,7.577193611e-05,0.7577193611,0
2542,7.706229128e-05,0.7706229128,0
2543,7.834996393e-05,0.7834996393,0
2544,7.887191043e-05,0.7887191043,0
2545,7.861273991e-05,0.7861273991,0
2546,7.758019326e-05,0.7758019326,0
2547,7.580475905e-05,0.7580475905,13
2548,7.333817814e-05,0.7333817814,0
2549,7.025093919e-05,0.7025093919,0
2550,6.662893427e-05,0.6662893427,0
2551,6.256949594e-05,0.6256949594,19
2552,9.77781429e-05,0.977781429,12
2553,0.0001028185869,1.028185869,0
2554,0.0001074206712,1.074206712,0
2555,0.000111547467,1.11547467,0
2556,0.00011517832,1.1517832,0
