cell_id,A_E2SFCA,A_per_10k,pop
1787,1.640418215e-05,0.1640418215,0
1788,2.205877571e-05,0.2205877571,1
1789,2.900257784e-05,0.2900257784,4
1790,3.728380016e-05,0.3728380016,2
1791,4.686321893e-05,0.4686321893,0
1792,5.759336248e-05,0.5759336248,0
1793,6.920558236e-05,0.6920558236,0
1794,8.218576763e-05,0.8218576763,5
1795,9.444409554e-05,0.9444409554,0
1796,0.0001061173418,1.061173418,0
1797,0.0001165819802,1.165819802,3
1798,0.0001252305171,1.252305171,6
1799,0.0001315293795,1.315293795,0
1800,0.0001350732645,1.350732645,20
1801,0.0001356282724,1.356282724,643
1802,0.0001331574469,1.331574469,6
1803,0.0001278248462,1.278248462,5
1804,0.0001199775216,1.199775216,219
1805,0.0001101081556,1.101081556,4221
1806,0.0001364346295,1.364346295,1
1807,0.0001523498151,1.523498151,0
1808,0.0001669395167,1.669395167,0
1809,0.0001794138252,1.794138252,0
1810,0.0001890322916,1.890322916,0
1811,0.0001951762558,1.951762558,26
1812,0.0001974144245,1.974144245,70
1813,0.000195552074,1.95552074,22
1814,0.0001896561848,1.896561848,0
1815,0.0001803506906,1.803506906,0
1816,0.0001676803213,1.676803213,0
1817,0.0001525944115,1.525944115,0
1818,0.0001359172637,1.359172637,0
1819,0.0001218717857,1.218717857,0
1820,0.0001053606122,1.053606122,0
1821,8.968946462e-05,0.8968946462,0
1822,7.491085693e-05,0.7491085693,0
1823,6.24350829e-05,0.624350829,0
1824,5.355811766e-05,0.5355811766,0
1825,4.556943604e-05,0.4556943604,0
1826,3.961870531e-05,0.3961870531,0
1827,3.559568814e-05,0.3559568814,0
1828,3.33478778e-05,0.333478778,0
1829,3.270819057e-05,0.3270819057,0
1830,3.372623578e-05,0.3372623578,0
1831,3.405758753e-05,0.3405758753,0
1832,3.800521857e-05,0.3800521857,0
1833,4.517202312e-05,0.4517202312,0
1834,5.51118661e-05,0.551118661,0
1835,6.387569574e-05,0.6387569574,0
1836,7.347826221e-05,0.7347826221,0
1837,8.371701289e-05,0.8371701289,0
1838,9.44407866e-05,0.944407866,0
1839,0.0001050970998,1.050970998,0
1840,0.0001151388808,1.151388808,0
1841,0.0001219747317,1.219747317,3
1842,0.0001309541571,1.309541571,0
1843,0.0001382452241,1.382452241,0
1844,0.0001435592975,1.435592975,0
1845,0.0001466970733,1.466970733,0
1846,0.0001475588099,1.475588099,0
1847,0.0001461470334,1.461470334,0
1848,0.0001425622072,1.425622072,0
1849,0.0001369924018,1.369924018,0
1850,0.000129698303,1.29698303,0
1851,0.0001209949961,1.209949961,0
1852,0.0001112319414,1.112319414,0
1853,0.0001007724813,1.007724813,0
1854,8.997414112e-05,0.8997414112,0
1855,7.917088411e-05,0.7917088411,0
1856,6.851713088e-05,0.6851713088,0
1857,5.858033388e-05,0.5858033388,0
1858,4.686185128e-05,0.4686185128,20
1859,3.911812725e-05,0.3911812725,47
1860,3.218085556e-05,0.3218085556,43
1861,2.609014375e-05,0.2609014375,0
1862,1.979012398e-05,0.1979012398,6
1863,1.574274588e-05,0.1574274588,0
1864,1.231929998e-05,0.1231929998,0
1865,9.485306257e-06,0.09485306257,0
1866,6.040829867e-06,0.06040829867,0
1867,4.591865644e-06,0.04591865644,0
1868,3.430323341e-06,0.03430323341,0
1869,2.518073608e-06,0.02518073608,0
1870,1.246731226e-06,0.01246731226,0
1871,9.222178902e-07,0.009222178902,0
1872,6.669950686e-07,0.006669950686,0
1873,4.716719798e-07,0.004716719798,0
1874,3.261263619e-07,0.003261263619,0
1875,2.204753843e-07,0.002204753843,0
1876,1.45734604e-07,0.00145734604,0
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,0,0,42
1882,0,0,102
1883,0,0,0
1884,0,0,0
1885,0,0,0
1886,1.746178293e-06,0.01746178293,0
1887,2.687479513e-06,0.02687479513,0
1888,4.044176614e-06,0.04044176614,0
1889,5.950362704e-06,0.05950362704,0
1890,8.560224182e-06,0.08560224182,0
1891,1.204079638e-05,0.1204079638,0
1892,1.655974558e-05,0.1655974558,0
1893,2.226796255e-05,0.2226796255,0
1894,2.927761385e-05,0.2927761385,225
1895,3.76373683e-05,0.376373683,20
1896,4.73076302e-05,0.473076302,5
1897,5.90013219e-05,0.590013219,0
1898,7.093156588e-05,0.7093156588,0
1899,8.337820025e-05,0.8337820025,3
1900,9.582986272e-05,0.9582986272,36
1901,0.0001076923415,1.076923415,2
1902,0.0001183326547,1.183326547,118
1903,0.000127133636,1.27133636,0
1904,0.0001335526916,1.335526916,0
1905,0.0001371770287,1.371770287,0
1906,0.0001377675602,1.377675602,20
1907,0.0001352849983,1.352849983,30
1908,0.0001298941782,1.298941782,63
1909,0.0001219459527,1.219459527,14
1910,0.0001119394183,1.119394183,238
1911,0.00014228582,1.4228582,0
1912,0.0001596247217,1.596247217,0
1913,0.0001755906225,1.755906225,2
1914,0.0001893144225,1.893144225,0
1915,0.00019998098,1.9998098,0
1916,0.0002069087956,2.069087956,11
1917,0.0002096218309,2.096218309,0
1918,0.0002079029744,2.079029744,0
1919,0.0002018208909,2.018208909,0
1920,0.0001917258276,1.917258276,0
1921,0.0001782146971,1.782146971,12
1922,0.0001652891358,1.652891358,12
1923,0.0001483825458,1.483825458,0
1924,0.0001308286187,1.308286187,0
1925,0.0001134816264,1.134816264,0
1926,9.706343146e-05,0.9706343146,0
1927,8.17488454e-05,0.817488454,0
1928,7.007723591e-05,0.7007723591,0
1929,5.97122073e-05,0.597122073,0
1930,5.157222671e-05,0.5157222671,0
1931,4.560467104e-05,0.4560467104,0
1932,4.167575917e-05,0.4167575917,0
1933,3.960944091e-05,0.3960944091,0
1934,3.921818251e-05,0.3921818251,0
1935,4.032200674e-05,0.4032200674,0
1936,4.079195038e-05,0.4079195038,0
1937,4.803197238e-05,0.4803197238,0
1938,5.668929412e-05,0.5668929412,0
1939,6.555639926e-05,0.6555639926,0
1940,7.554382416e-05,0.7554382416,0
1941,8.654423737e-05,0.8654423737,0
1942,9.83493854e-05,0.983493854,0
1943,0.0001104952749,1.104952749,0
1944,0.0001230272109,1.230272109,0
1945,0.0001352156868,1.352156868,0
1946,0.0001465729174,1.465729174,0
1947,0.0001566121459,1.566121459,0
1948,0.0001626594465,1.626594465,0
1949,0.0001693783432,1.693783432,0
1950,0.0001735251477,1.735251477,0
1951,0.0001749472426,1.749472426,0
1952,0.0001736152408,1.736152408,0
1953,0.0001696215501,1.696215501,0
1954,0.0001631711193,1.631711193,0
1955,0.0001545655224,1.545655224,0
1956,0.0001441818429,1.441818429,0
1957,0.0001324480164,1.324480164,0
1958,0.0001198164232,1.198164232,0
1959,0.0001065618234,1.065618234,0
1960,9.350231717e-05,0.9350231717,1
1961,8.078948557e-05,0.8078948557,0
1962,6.873895801e-05,0.6873895801,27
1963,5.759433129e-05,0.5759433129,800
1964,4.486219484e-05,0.4486219484,574
1965,3.666624033e-05,0.3666624033,0
1966,2.95108049e-05,0.295108049,0
1967,2.220662395e-05,0.2220662395,0
1968,1.750704831e-05,0.1750704831,0
1969,1.357196224e-05,0.1357196224,1
1970,1.034890547e-05,0.1034890547,20
1971,6.30407118e-06,0.0630407118,0
1972,4.754379721e-06,0.04754379721,0
1973,3.5243433e-06,0.035243433,0
1974,2.567680873e-06,0.02567680873,0
1975,1.172379365e-06,0.01172379365,0
1976,8.672191744e-07,0.008672191744,0
1977,6.27217189e-07,0.00627217189,0
1978,4.435426696e-07,0.004435426696,0
1979,3.0667702e-07,0.0030667702,0
1980,2.073267964e-07,0.002073267964,0
1981,1.37043365e-07,0.00137043365,0
1982,0,0,0
1983,0,0,0
1984,0,0,0
1985,0,0,0
1986,0,0,4
1987,0,0,0
1988,0,0,0
1989,0,0,0
1990,0,0,0
1991,1.723518846e-06,0.01723518846,0
1992,2.652605182e-06,0.02652605182,0
1993,3.991696975e-06,0.03991696975,0
1994,5.873147262e-06,0.05873147262,0
1995,8.449141627e-06,0.08449141627,0
1996,1.188454785e-05,0.1188454785,0
1997,1.634485648e-05,0.1634485648,0
1998,2.197900023e-05,0.2197900023,0
1999,2.889769013e-05,0.2889769013,12
2000,3.714896344e-05,0.3714896344,0
2001,4.767644589e-05,0.4767644589,3
2002,5.863261389e-05,0.5863261389,0
2003,7.050380109e-05,0.7050380109,0
2004,8.289417258e-05,0.8289417258,0
2005,9.52958465e-05,0.952958465,0
2006,0.0001071180761,1.071180761,2
2007,0.000117730965,1.17730965,0
2008,0.0001265196931,1.265196931,0
2009,0.0001329429737,1.329429737,0
2010,0.0001365880923,1.365880923,0
2011,0.0001372147659,1.372147659,0
2012,0.0001347813485,1.347813485,14
2013,0.0001294494097,1.294494097,64
2014,0.0001215659872,1.215659872,1
2015,0.0001116262232,1.116262232,2
2016,0.0001002219731,1.002219731,0
2017,0.0001477367955,1.477367955,0
2018,0.0001663481606,1.663481606,3
2019,0.0001835370864,1.835370864,0
2020,0.0001983636022,1.983636022,0
2021,0.0002099462725,2.099462725,0
2022,0.000217548448,2.17548448,0
2023,0.0002206555875,2.206555875,3
2024,0.0002190323948,2.190323948,0
2025,0.0002127510161,2.127510161,3
2026,0.0002021857372,2.021857372,0
2027,0.0001909823789,1.909823789,0
2028,0.0001749894174,1.749894174,0
2029,0.0001576559288,1.576559288,0
2030,0.0001394535049,1.394535049,0
2031,0.0001215213828,1.215213828,0
2032,0.0001041896111,1.041896111,0
2033,8.90293874e-05,0.890293874,0
2034,7.723308047e-05,0.7723308047,0
2035,6.680848235e-05,0.6680848235,0
2036,5.873533048e-05,0.5873533048,0
2037,5.293218975e-05,0.5293218975,0
2038,4.923360056e-05,0.4923360056,0
2039,4.743346531e-05,0.4743346531,0
2040,4.731946685e-05,0.4731946685,0
2041,4.869438848e-05,0.4869438848,0
2042,5.300381172e-05,0.5300381172,0
2043,6.013413272e-05,0.6013413272,0
2044,6.763883774e-05,0.6763883774,0
2045,7.746906599e-05,0.7746906599,0
2046,8.858935682e-05,0.8858935682,0
2047,0.0001009138883,1.009138883,0
2048,0.0001139981735,1.139981735,0
2049,0.0001281681312,1.281681312,0
2050,0.0001425210122,1.425210122,0
2051,0.0001566180069,1.566180069,0
2052,0.0001698934125,1.698934125,0
2053,0.0001817685128,1.817685128,0
2054,0.0001916935707,1.916935707,0
2055,0.0001969099495,1.969099495,0
2056,0.0002022477669,2.022477669,0
2057,0.0002043722972,2.043722972,0
2058,0.000203212887,2.03212887,0
2059,0.0001988479122,1.988479122,8
2060,0.0001914972154,1.914972154,0
2061,0.0001815054204,1.815054204,0
2062,0.0001693175981,1.693175981,0
2063,0.0001554492445,1.554492445,0
2064,0.0001402975676,1.402975676,0
2065,0.0001247635102,1.247635102,2
2066,0.0001091779474,1.091779474,2
2067,9.40109368e-05,0.940109368,2552
2068,7.965505336e-05,0.7965505336,132
2069,6.641205852e-05,0.6641205852,59
2070,5.448786079e-05,0.5448786079,1
2071,4.399529007e-05,0.4399529007,0
2072,3.301868141e-05,0.3301868141,0
2073,2.598599765e-05,0.2598599765,0
2074,1.930194454e-05,0.1930194454,0
2075,1.483292275e-05,0.1483292275,4
2076,1.120683687e-05,0.1120683687,13
2077,8.327277939e-06,0.08327277939,0
2078,4.870535375e-06,0.04870535375,0
2079,3.581996169e-06,0.03581996169,0
2080,2.589362477e-06,0.02589362477,0
2081,1.077933251e-06,0.01077933251,0
2082,7.973565655e-07,0.007973565655,0
2083,5.766889829e-07,0.005766889829,0
2084,4.078111625e-07,0.004078111625,0
2085,2.8197132e-07,0.0028197132,0
2086,1.906246854e-07,0.001906246854,0
2087,1.260032412e-07,0.001260032412,0
2088,0,0,0
2089,0,0,0
2090,0,0,0
2091,0,0,36
2092,0,0,3
2093,0,0,0
2094,0,0,0
2095,0,0,0
2096,0,0,0
2097,1.663304882e-06,0.01663304882,0
2098,2.559932059e-06,0.02559932059,0
2099,3.852240479e-06,0.03852240479,0
2100,5.667959207e-06,0.05667959207,0
2101,8.153956975e-06,0.08153956975,0
2102,1.146934164e-05,0.1146934164,0
2103,1.577382205e-05,0.1577382205,0
2104,2.121112773e-05,0.2121112773,0
2105,2.869483532e-05,0.2869483532,0
2106,3.692238251e-05,0.3692238251,2
2107,4.645334045e-05,0.4645334045,0
2108,5.714599945e-05,0.5714599945,0
2109,6.873798192e-05,0.6873798192,0
2110,8.08444492e-05,0.808444492,0
2111,9.297079708e-05,0.9297079708,0
2112,0.000104540908,1.04540908,15
2113,0.0001149396333,1.149396333,0
2114,0.0001235656178,1.235656178,0
2115,0.0001298883699,1.298883699,0
2116,0.0001335021229,1.335021229,0
2117,0.0001341689045,1.341689045,0
2118,0.0001318444644,1.318444644,53
2119,0.0001266831324,1.266831324,4
2120,0.0001190208668,1.190208668,0
2121,0.000109339081,1.09339081,0
2122,9.821465852e-05,0.9821465852,0
2123,0.0001524807794,1.524807794,0
2124,0.0001721694335,1.721694335,0
2125,0.0001903880205,1.903880205,0
2126,0.0002061363676,2.061363676,0
2127,0.0002184772474,2.184772474,41
2128,0.0002266281976,2.266281976,0
2129,0.0002300434316,2.300434316,0
2130,0.0002284739493,2.284739493,4
2131,0.0002219966911,2.219966911,7
2132,0.0002140131987,2.140131987,0
2133,0.0002003060662,2.003060662,0
2134,0.0001839353638,1.839353638,0
2135,0.0001659295956,1.659295956,0
2136,0.0001473266726,1.473266726,0
2137,0.0001285982466,1.285982466,0
2138,0.0001119677093,1.119677093,0
2139,9.674929361e-05,0.9674929361,0
2140,8.513260457e-05,0.8513260457,0
2141,7.494355152e-05,0.7494355152,0
2142,6.719704458e-05,0.6719704458,0
2143,6.177209313e-05,0.6177209313,0
2144,5.846201082e-05,0.5846201082,0
2145,5.702293195e-05,0.5702293195,0
2146,5.72125053e-05,0.572125053,0
2147,5.881405956e-05,0.5881405956,0
2148,6.666633205e-05,0.6666633205,0
2149,7.198709389e-05,0.7198709389,0
2150,8.008739064e-05,0.8008739064,0
2151,9.041155304e-05,0.9041155304,0
2152,0.0001027254535,1.027254535,0
2153,0.0001162702288,1.162702288,0
2154,0.0001310351835,1.310351835,3
2155,0.0001467963501,1.467963501,0
2156,0.0001629368552,1.629368552,0
2157,0.0001789536739,1.789536739,0
2158,0.0001942004758,1.942004758,0
2159,0.0002079992731,2.079992731,0
2160,0.0002196900045,2.196900045,0
2161,0.0002286799569,2.286799569,0
2162,0.0002322567984,2.322567984,0
2163,0.000235222792,2.35222792,0
2164,0.0002343335971,2.343335971,1
2165,0.0002296475137,2.296475137,4
2166,0.0002213970589,2.213970589,429
2167,0.00020997164,2.0997164,458
2168,0.000195728135,1.95728135,13
2169,0.0001796310416,1.796310416,44
2170,0.0001621480833,1.621480833,0
2171,0.0001439501684,1.439501684,0
2172,0.000125676155,1.25676155,29
2173,0.000107897389,1.07897389,99
2174,9.109052997e-05,0.9109052997,57
2175,7.562045989e-05,0.7562045989,31
2176,6.17338511e-05,0.617338511,30
2177,4.956273952e-05,0.4956273952,0
2178,3.65020263e-05,0.365020263,0
2179,2.854937721e-05,0.2854937721,0
2180,2.107478427e-05,0.2107478427,0
2181,1.606633889e-05,0.1606633889,0
2182,1.203579253e-05,0.1203579253,0
2183,8.863183695e-06,0.08863183695,0
2184,4.936839058e-06,0.04936839058,0
2185,3.602197823e-06,0.03602197823,0
2186,2.583403956e-06,0.02583403956,0
2187,1.821117855e-06,0.01821117855,0
2188,7.168109841e-07,0.007168109841,0
2189,5.184343056e-07,0.005184343056,0
2190,3.66615807e-07,0.00366615807,0
2191,2.534877721e-07,0.002534877721,0
2192,1.713685875e-07,0.001713685875,0
2193,1.132749277e-07,0.001132749277,0
2194,0,0,0
2195,0,0,0
2196,0,0,0
2197,0,0,0
2198,0,0,0
2199,0,0,0
2200,0,0,0
2201,0,0,0
2202,0,0,0
2203,1.569480998e-06,0.01569480998,0
2204,2.415531131e-06,0.02415531131,0
2205,3.634942876e-06,0.03634942876,0
2206,5.348240343e-06,0.05348240343,0
2207,7.694007677e-06,0.07694007677,0
2208,1.082237776e-05,0.1082237776,0
2209,1.488405057e-05,0.1488405057,0
2210,2.083668926e-05,0.2083668926,0
2211,2.743143281e-05,0.2743143281,3
2212,3.531136372e-05,0.3531136372,0
2213,4.444544386e-05,0.4444544386,0
2214,5.4699999e-05,0.54699999,0
2215,6.582566741e-05,0.6582566741,0
2216,7.7455398e-05,0.77455398,0
2217,8.91163056e-05,0.891163056,0
2218,0.0001002564539,1.002564539,3
2219,0.0001102853478,1.102853478,16
2220,0.0001186244619,1.186244619,0
2221,0.0001247619974,1.247619974,16
2222,0.0001283047366,1.283047366,38
2223,0.0001290197114,1.290197114,0
2224,0.0001268595496,1.268595496,10
2225,0.0001219676682,1.219676682,0
2226,0.0001146625209,1.146625209,0
2227,0.0001054033055,1.054033055,0
2228,9.474226099e-05,0.9474226099,0
2229,8.327043546e-05,0.8327043546,0
2230,0.0001561595356,1.561595356,0
2231,0.0001766862795,1.766862795,0
2232,0.0001957017174,1.957017174,0
2233,0.0002121584505,2.121584505,0
2234,0.0002250759942,2.250759942,0
2235,0.0002336369543,2.336369543,0
2236,0.0002372724495,2.372724495,0
2237,0.0002357243967,2.357243967,0
2238,0.0002319456711,2.319456711,0
2239,0.000221768378,2.21768378,0
2240,0.0002079509216,2.079509216,0
2241,0.0001914612055,1.914612055,0
2242,0.0001733769193,1.733769193,0
2243,0.0001542651394,1.542651394,0
2244,0.0001362909168,1.362909168,0
2245,0.0001195569236,1.195569236,0
2246,0.0001046497349,1.046497349,0
2247,9.354134155e-05,0.9354134155,0
2248,8.390900512e-05,0.8390900512,0
2249,7.706997899e-05,0.7706997899,0
2250,7.226855056e-05,0.7226855056,0
2251,6.952677181e-05,0.6952677181,0
2252,6.855432582e-05,0.6855432582,0
2253,6.907287857e-05,0.6907287857,0
2254,7.342180523e-05,0.7342180523,0
2255,8.062615573e-05,0.8062615573,0
2256,8.446595973e-05,0.8446595973,0
2257,9.421748094e-05,0.9421748094,0
2258,0.0001054563211,1.054563211,0
2259,0.000118309295,1.18309295,0
2260,0.0001327791276,1.327791276,0
2261,0.0001488973793,1.488973793,0
2262,0.000166003382,1.66003382,0
2263,0.000183911998,1.83911998,0
2264,0.0002017854696,2.017854696,0
2265,0.0002189874653,2.189874653,0
2266,0.0002347351365,2.347351365,0
2267,0.0002482484975,2.482484975,0
2268,0.000258810279,2.58810279,0
2269,0.0002658218276,2.658218276,0
2270,0.0002667602138,2.667602138,0
2271,0.0002662324956,2.662324956,0
2272,0.000261107773,2.61107773,0
2273,0.0002519968342,2.519968342,2073
2274,0.0002391402538,2.391402538,639
2275,0.0002231333765,2.231333765,5
2276,0.0002046893374,2.046893374,6
2277,0.0001845888139,1.845888139,1
2278,0.0001636271239,1.636271239,19
2279,0.0001425635345,1.425635345,0
2280,0.0001220773019,1.220773019,18
2281,0.0001027340592,1.027340592,3
2282,8.49648143e-05,0.849648143,6
2283,6.90582312e-05,0.690582312,49
2284,5.516529466e-05,0.5516529466,0
2285,4.331414775e-05,0.4331414775,0
2286,3.098210598e-05,0.3098210598,0
2287,2.275929987e-05,0.2275929987,0
2288,1.722680162e-05,0.1722680162,0
2289,1.280593254e-05,0.1280593254,0
2290,9.352764568e-06,0.09352764568,0
2291,6.713497529e-06,0.06713497529,0
2292,3.584065819e-06,0.03584065819,0
2293,2.550298629e-06,0.02550298629,0
2294,1.783593551e-06,0.01783593551,0
2295,6.300646338e-07,0.006300646338,0
2296,4.556949156e-07,0.004556949156,0
2297,3.222490438e-07,0.003222490438,0
2298,2.228114299e-07,0.002228114299,0
2299,1.506300667e-07,0.001506300667,0
2300,9.956673021e-08,0.0009956673021,2
2301,0,0,0
2302,0,0,0
2303,0,0,0
2304,0,0,0
2305,0,0,0
2306,0,0,0
2307,0,0,0
2308,0,0,0
2309,0,0,0
2310,0,0,0
2311,2.228564525e-06,0.02228564525,0
2312,3.353591531e-06,0.03353591531,0
2313,4.934276584e-06,0.04934276584,0
2314,7.098477158e-06,0.07098477158,0
2315,9.984705572e-06,0.09984705572,0
2316,1.453277837e-05,0.1453277837,0
2317,1.957779671e-05,0.1957779671,0
2318,2.578884235e-05,0.2578884235,84
2319,3.321646881e-05,0.3321646881,0
2320,4.183399959e-05,0.4183399959,0
2321,5.15181638e-05,0.515181638,0
2322,6.203648629e-05,0.6203648629,0
2323,7.304502156e-05,0.7304502156,0
2324,8.409912353e-05,0.8409912353,0
2325,9.467832349e-05,0.9467832349,3
2326,0.0001042242388,1.042242388,0
2327,0.0001121881148,1.121881148,0
2328,0.0001180825694,1.180825694,24
2329,0.0001215308306,1.215308306,1
2330,0.0001223065693,1.223065693,0
2331,0.0001203584788,1.203584788,0
2332,0.0001158158886,1.158158886,0
2333,0.0001089745601,1.089745601,0
2334,0.0001002648326,1.002648326,0
2335,9.020688577e-05,0.9020688577,0
2336,7.935957521e-05,0.7935957521,0
2337,0.0001583978163,1.583978163,0
2338,0.0001794820962,1.794820962,0
2339,0.0001990251564,1.990251564,0
2340,0.0002159474827,2.159474827,0
2341,0.0002292397165,2.292397165,0
2342,0.0002380617855,2.380617855,0
2343,0.0002418306075,2.418306075,0
2344,0.0002402836635,2.402836635,0
2345,0.0002372708575,2.372708575,0
2346,0.0002272150734,2.272150734,0
2347,0.0002135339418,2.135339418,0
2348,0.0001972358533,1.972358533,0
2349,0.0001789121599,1.789121599,0
2350,0.00016086949,1.6086949,0
2351,0.0001434042469,1.434042469,0
2352,0.0001273329516,1.273329516,0
2353,0.0001132242494,1.132242494,0
2354,0.0001030565866,1.030565866,0
2355,9.439476668e-05,0.9439476668,0
2356,8.822568336e-05,0.8822568336,0
2357,8.431301638e-05,0.8431301638,0
2358,8.233530354e-05,0.8233530354,0
2359,8.194673254e-05,0.8194673254,0
2360,8.282656836e-05,0.8282656836,0
2361,9.023658512e-05,0.9023658512,0
2362,9.625107336e-05,0.9625107336,0
2363,0.0001003153522,1.003153522,0
2364,0.0001103302862,1.103302862,0
2365,0.0001218936976,1.218936976,0
2366,0.0001352122771,1.352122771,0
2367,0.0001503590498,1.503590498,0
2368,0.0001672346167,1.672346167,0
2369,0.0001855442839,1.855442839,0
2370,0.0002049145809,2.049145809,2
2371,0.0002244925031,2.244925031,0
2372,0.0002435493386,2.435493386,0
2373,0.0002611943742,2.611943742,0
2374,0.0002765205367,2.765205367,0
2375,0.0002886758605,2.886758605,0
2376,0.0002969322274,2.969322274,1
2377,0.0002980060418,2.980060418,406
2378,0.0002979252859,2.979252859,187
2379,0.0002927722375,2.927722375,0
2380,0.0002827986641,2.827986641,13
2381,0.000268487131,2.68487131,33
2382,0.0002505147832,2.505147832,9
2383,0.0002297027637,2.297027637,0
2384,0.000206956149,2.06956149,307
2385,0.0001832002696,1.832002696,45
2386,0.0001593195732,1.593195732,0
2387,0.0001361047012,1.361047012,0
2388,0.0001142122395,1.142122395,0
2389,9.413986033e-05,0.9413986033,0
2390,7.621756291e-05,0.7621756291,0
2391,6.061378845e-05,0.6061378845,0
2392,4.735361238e-05,0.4735361238,0
2393,3.634522439e-05,0.3634522439,0
2394,2.427895526e-05,0.2427895526,0
2395,1.826154417e-05,0.1826154417,0
2396,1.348225118e-05,0.1348225118,0
2397,9.773813707e-06,0.09773813707,0
2398,6.959924052e-06,0.06959924052,0
2399,3.526973726e-06,0.03526973726,0
2400,2.490685624e-06,0.02490685624,0
2401,1.728394946e-06,0.01728394946,0
2402,5.414943485e-07,0.005414943485,0
2403,3.916363627e-07,0.003916363627,0
2404,2.769494217e-07,0.002769494217,0
2405,1.914900846e-07,0.001914900846,0
2406,1.294554962e-07,0.001294554962,0
2407,0,0,0
2408,4.425204844e-06,0.04425204844,0
2409,4.50001193e-06,0.0450001193,0
2410,4.474271413e-06,0.04474271413,0
2411,4.34970055e-06,0.0434970055,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,2
2417,0,0,0
2418,2.010324479e-06,0.02010324479,0
2419,3.025179246e-06,0.03025179246,0
2420,4.451070137e-06,0.04451070137,0
2421,6.403333733e-06,0.06403333733,0
2422,9.006918044e-06,0.09006918044,0
2423,1.344668749e-05,0.1344668749,0
2424,1.812879443e-05,0.1812879443,0
2425,2.389929024e-05,0.2389929024,0
2426,3.080806948e-05,0.3080806948,0
2427,3.883366015e-05,0.3883366015,0
2428,4.786493806e-05,0.4786493806,0
2429,5.768899966e-05,0.5768899966,0
2430,6.798856312e-05,0.6798856312,0
2431,7.835146141e-05,0.7835146141,0
2432,8.829330628e-05,0.8829330628,0
2433,9.729241307e-05,0.9729241307,0
2434,0.0001048339096,1.048339096,0
2435,0.0001104580362,1.104580362,0
2436,0.0001138064081,1.138064081,0
2437,0.0001146597876,1.146597876,0
2438,0.0001129618355,1.129618355,0
2439,0.0001088252645,1.088252645,0
2440,0.0001025194614,1.025194614,0
2441,9.444146674e-05,0.9444146674,0
2442,8.507465553e-05,0.8507465553,0
2443,7.49410903e-05,0.749410903,30
2444,6.455403999e-05,0.6455403999,12
2445,0.000180171996,1.80171996,0
2446,0.0001999432555,1.999432555,45
2447,0.0002170646918,2.170646918,0
2448,0.0002305139661,2.305139661,0
2449,0.0002394416689,2.394416689,0
2450,0.0002432599526,2.432599526,0
2451,0.0002450653438,2.450653438,0
2452,0.0002396945684,2.396945684,0
2453,0.0002299651802,2.299651802,0
2454,0.0002167045689,2.167045689,0
2455,0.0002004397153,2.004397153,0
2456,0.0001834682926,1.834682926,0
2457,0.0001662412407,1.662412407,0
2458,0.0001497678996,1.497678996,0
2459,0.0001348495712,1.348495712,0
2460,0.0001220224663,1.220224663,0
2461,0.0001132204467,1.132204467,0
2462,0.0001059378558,1.059378558,0
2463,0.0001010910546,1.010910546,0
2464,9.836605893e-05,0.9836605893,0
2465,9.736652804e-05,0.9736652804,0
2466,9.768174544e-05,0.9768174544,0
2467,0.0001021963543,1.021963543,0
2468,0.000107621877,1.07621877,0
2469,0.00011388666,1.1388666,0
2470,0.0001203357078,1.203357078,0
2471,0.0001280452123,1.280452123,0
2472,0.0001396289792,1.396289792,0
2473,0.0001530833177,1.530833177,0
2474,0.0001685689631,1.685689631,0
2475,0.0001860544268,1.860544268,0
2476,0.0002052832669,2.052832669,0
2477,0.000225864617,2.25864617,0
2478,0.0002469364198,2.469364198,0
2479,0.0002676805459,2.676805459,0
2480,0.0002870970845,2.870970845,0
2481,0.0003041472862,3.041472862,0
2482,0.0003178377251,3.178377251,0
2483,0.0003273031321,3.273031321,3
2484,0.0003318795726,3.318795726,89
2485,0.0003287635714,3.287635714,0
2486,0.0003234309697,3.234309697,10
2487,0.0003126333206,3.126333206,1
2488,0.0002969022987,2.969022987,0
2489,0.0002769991503,2.769991503,0
2490,0.0002538558658,2.538558658,6
2491,0.0002285046304,2.285046304,0
2492,0.0002020027915,2.020027915,0
2493,0.0001753608928,1.753608928,0
2494,0.0001494806448,1.494806448,0
2495,0.0001251081348,1.251081348,0
2496,0.0001028053934,1.028053934,0
2497,8.294098409e-05,0.8294098409,0
2498,6.569798036e-05,0.6569798036,0
2499,5.109587209e-05,0.5109587209,0
2500,3.902184206e-05,0.3902184206,0
2501,2.831043259e-05,0.2831043259,0
2502,1.911425678e-05,0.1911425678,0
2503,1.402711539e-05,0.1402711539,0
2504,1.010218208e-05,0.1010218208,0
2505,7.142575551e-06,0.07142575551,0
2506,3.430780527e-06,0.03430780527,0
2507,2.40541852e-06,0.0240541852,0
2508,1.656797574e-06,0.01656797574,2
2509,4.550206724e-07,0.004550206724,0
2510,4.821509431e-06,0.04821509431,0
2511,5.345045385e-06,0.05345045385,0
2512,5.849244276e-06,0.05849244276,0
2513,6.297208995e-06,0.06297208995,0
2514,6.582695984e-06,0.06582695984,0
2515,6.846296597e-06,0.06846296597,1
2516,6.96203169e-06,0.0696203169,0
